881,deu,"Sie machen zu viel Lärm, ich kann mich nicht konzentrieren."
882,deu,Ich habe Lust auf eine Massage. Ich muss mich entspannen.
883,deu,"Du bist krank, du musst dich ausruhen."
884,deu,Links ist ein Geheimweg.
885,deu,Smith hat jahrelang die Auswirkungen von Schlaf und Schlafmangel auf das Gedächtnis und das Lernen untersucht.
886,deu,Sie fordert das Unmögliche.
887,deu,Er ist spurlos verschwunden.
888,deu,Es kann keinen Fortschritt geben ohne Kommunikation.
889,deu,"Ich kann meine Handflächen auf den Boden setzen, ohne meine Knie zu beugen."
890,deu,"Jeder würde gerne glauben, dass Träume wahr werden können."
891,deu,"Die beste Art, seine Träume zu realisieren, ist, aufzuwachen."
892,deu,Die Welt dreht sich nicht um dich.
893,deu,Die Welt ist voller Dummköpfe.
894,deu,"Sagst du gerade, dass mein Leben in Gefahr ist?"
895,deu,"Hast du eine Vorstellung davon, wie mein Leben aussieht?"
896,deu,An diesem Ort herrscht eine geheimnisvolle Stimmung.
897,deu,"Ich freue mich darauf, Ihre Gedanken zu diesem Thema zu hören."
898,deu,"Und was macht es, wenn ich schwul bin? Ist das ein Verbrechen?"
899,deu,Mein Leben ist leer ohne ihn.
900,deu,Ich will nicht durch meine Prüfungen fallen.
901,deu,Meine Mutter hat zwei Flaschen Orangensaft gekauft.
902,deu,Sie trug einen schwarzen Hut.
903,deu,Wir haben Pfannkuchen zum Frühstück gemacht.
904,deu,Was hast du heute zum Mittagessen gegessen?
905,deu,"Ich habe den ganzen Nachmittag damit verbracht, mit Freunden zu schwätzen."
906,deu,Ich will unabhängiger sein.
907,deu,Wirst du dort den ganzen Tag stehen bleiben?
908,deu,Ein Kaninchen hat lange Ohren und einen kurzen Schwanz.
909,deu,Mein Herz war voller Freude.
910,deu,Er will schlechte Erinnerungen ausradieren.
911,deu,Sie dürfen Ihr Auto hier nicht parken.
912,deu,"Wir müssen ihn dringend ins Krankenhaus bringen, er ist schwer verletzt!"
913,deu,Ich werde dein Geheimnis hüten.
914,deu,Ich will dein Gejammer nicht mehr hören.
915,deu,"Sag ihnen, dass sie mich anrufen sollen, bevor sie losgehen."
916,deu,So einen ungerechten Vorschlag hättest du ablehnen sollen.
917,deu,"Ich habe nicht die Kraft, es weiter zu versuchen."
918,deu,Mathematik ist nicht einfach das Auswendiglernen von Formeln.
919,deu,"Ich hatte nicht vor, diesen Eindruck bei dir zu hinterlassen."
920,deu,Ja! Ich habe zweimal hintereinander gewonnen!
921,deu,"Ich habe es satt, Fastfood zu essen."
922,deu,Die Zimmer dieses Hotels sind wirklich sehr schlecht schallgedämpft. Ich kann meinen Nachbarn seinen Kaugummi kauen hören!
923,deu,"Ich habe es satt, es satt zu haben."
924,deu,"Ich kann es gar nicht erwarten, in den Urlaub zu fahren."
925,deu,Das Wesen der Mathematik liegt in ihrer Freiheit.
926,deu,"Kannst du dir vorstellen, wie unser Leben ohne Elektrizität aussehen würde?"
927,deu,"Eins, zwei, drei, vier, fünf, sechs, sieben, acht, neun, zehn."
928,deu,Wo ist die Toilette?
929,deu,Das Wesen der Freiheit liegt in der Mathematik.
930,deu,"Seine Geschichte war zu lächerlich, um von irgendjemandem geglaubt zu werden."
931,deu,Wie viele Stunden Schlaf brauchst du?
932,deu,Jeder Mensch ist eine Welt.
933,deu,Die Temperatur des menschlichen Körpers bewegt sich um 37 °C.
934,deu,"Wenn es möglich ist, öffne das Fenster nicht, ich habe keine allzu große Lust, Luftzüge in meinem Rücken zu spüren."
935,deu,"Ich habe die französische Staatsbürgerschaft, aber ich bin von vietnamesischer Abstammung."
936,deu,"Dieser humanitäre Verein sucht Ehrenamtliche, um im Monat Dezember Mahlzeiten an Obdachlose auszuteilen."
937,deu,"Es ist sehr frustierend, zu versuchen, seine Brille wiederzufinden, wenn man ohne Brille nichts sieht."
938,deu,"Denkst du, dass die Menschen eines Tages den Mond besiedeln werden?"
939,deu,"Welche berühmten Lieder hättet ihr gerne komponiert, und warum?"
940,deu,"Ich werde mir eine neue Kamera kaufen, dieses Mal eine digitale."
941,deu,Ich bin verrückt nach dir.
942,deu,"Ich weiß nicht, was schlimmer ist."
943,deu,Das Leben im Gefängnis ist schlimmer als das Leben eines Tieres.
944,deu,"Ich bin stolz, an diesem Projekt teilzuhaben."
945,deu,"Ist es notwendig, das menschliche Wissen durch die Erforschung des Weltraumes auszuweiten?"
946,deu,Die Schönheit liegt im Auge des Betrachters.
947,deu,Wer kauft diese Art von Kunst?
948,deu,"Die NASA lässt verlauten, dass sie schon genügend Informationen besitzt, um zu bestätigen, dass ein Besuch des Menschen auf dem roten Planeten möglich ist."
949,deu,Echte Frauen haben Kurven.
950,deu,Wieso können wir uns nicht selber kitzeln?
951,deu,Die Antwort führt uns in einen Teufelskreis.
952,deu,"Ich bin zu faul, meine Hausaufgaben zu machen."
953,deu,Was... du kannst immer noch nicht Auto fahren?
954,deu,Und mit mir sind wir schon einer mehr.
955,deu,Hast du schon einen Bart?
956,deu,"Ich fühle, dass ich frei bin."
957,deu,Ich verspüre ein Brennen im Magen.
958,deu,Die Freiheit ist nicht kostenlos.
959,deu,Wie weckt man die Begierde einer Frau?
960,deu,Das Verlangen taucht zwischen Bedürfnis und Nachfrage auf.
961,deu,"Während wir den Nachtisch aßen, wuchs der Wunsch, in dieses Land zu reisen."
962,deu,Ich habe eine Verknüpfung auf dem Desktop hergestellt.
963,deu,Ich will einen MP3-Player!
964,deu,Wo bist du?
965,deu,Mein Bruder ist sehr wichtig. Zumindest denkt er das.
966,deu,Beim Pizzaessen ärgerte er seine Schwester.
967,deu,Was?! Du hast meinen Schokoladenbären gegessen?!
968,deu,"Nein, ich kann Sie nicht reinlassen, es ist eine Person zu viel."
969,deu,Er wird euch ins Gras beißen lassen.
970,deu,Wohin gehst du?
971,deu,Er macht so ein Gesicht.
972,deu,Er schaut wie sieben Tage Regenwetter.
973,deu,"Scheiße, wer ist der Vollidiot, der es wagt, mich mitten in der Nacht anzurufen?!"
974,deu,Er hat gerade eine interessante Serie von Artikeln veröffentlicht.
975,deu,Du gehst mir auf den Wecker!
976,deu,Unmöglich!
977,deu,Das ist eine Sackgasse.
978,deu,Ich vertraue Übersetzungen nicht unbedingt.
979,deu,"Seine Leidenschaft zu teilen bedeutet, sie voll zu leben."
980,deu,"Sie bewegt sich wie eine Königin und zeigt, dass sie den Rhythmus im Blut hat."
981,deu,"Vorgestern hast du alle beeindruckt, aber ich kannte dich schon."
982,deu,"Wenn ich dir mein Haus zeigen würde, mein Viertel von damals, würdest du verstehen, woher ich komme?"
983,deu,"Schau wie alle hinter meinem Rücken über mich herziehen, weil ich eine Frau geheiratet habe, die dreißig Jahre jünger als ich ist."
984,deu,"Das Leben ist nicht lang, es ist breit!"
985,deu,"Als ich in deinem Alter war, war Pluto ein Planet."
986,deu,Sie ist am Rand eines Nervenzusammenbruchs.
987,deu,Elefanten sind die größten derzeitig lebenden Landtiere.
988,deu,"Wahrscheinlich hat es die Zeit nicht erlaubt, ein schönes Foto in lebhaften Farben zu machen."
989,deu,"In ihrem Pantherfellsessel sitzend, las die junge Frau mit der roten Unterwäsche laut ein Buch mit dem Titel ""Die schwarze Prinzessin""."
990,deu,"Ich werde dir zeigen, dass man aus seiner Asche wiederauferstehen kann."
991,deu,"Wenn du mir das Tanzen beibringst, werde ich dir meine versteckten Narben zeigen."
992,deu,Die Aufzüge eines Wolkenkratzers sind lebenswichtige Systeme.
993,deu,"Ein Strom kam aus Eden, um den Garten zu bewässern und von dort aus teilte er sich, um vier Seitenarme zu bilden."
994,deu,Lassen Sie die geschälten und in Stücke geschnittenen Kartoffeln 20 Minuten im kochenden Wasser garen.
995,deu,Obst und Gemüse sind unentbehrlich für eine ausgewogene Ernährung.
996,deu,"Käse ist ein festes Nahrungsmittel, das aus der Milch von Kühen, Ziegen, Schafen oder anderen Säugetieren hergestellt wird."
997,deu,"Ich mag Cavalieri, Tonelli und Fubini immer noch nicht, und morgen habe ich schon meine mündliche Analysisprüfung."
998,deu,Ich dusche gewöhnlich abends.
999,deu,"Er verbrachte den Abend damit, ein Buch zu lesen."
1000,deu,"Du hast den ganzen Morgen über dieses Problem nachgedacht. Mach eine Pause, geh mittagessen."
1001,deu,"Wenn ich es nicht jetzt tue, dann werde ich es nie tun."
1002,deu,Gute Nacht. Träum was Schönes.
1003,deu,"Dieses Lied ist so bewegend, dass es mir die Tränen in die Augen treibt."
1004,deu,"Es gibt viele Dinge über meine Persönlichkeit, die du nicht weißt."
1005,deu,"Vielleicht hast du Recht, ich war egoistisch."
1006,deu,Jeder verdient eine zweite Chance.
1007,deu,"Ich habe gerade gesehen, dass der Botschafter Saudi-Arabiens in Washington zurückgetreten ist."
1008,deu,"Wenn man hingegen um Geld bittet, muss man gewisse Bedingungen annehmen."
1009,deu,Was ist der Vorteil dieser Technologie?
1010,deu,"Wenn Sie nicht über dieses Programm verfügen, können Sie es jetzt herunterladen."
1011,deu,"Der Mensch denkt, Gott lenkt."
1012,deu,Die Schlagzeile fiel mir heute Morgen auf.
1013,deu,"Wenn du von den anderen sprichst, tust du es mit verschränkten Armen."
1014,deu,"Fülle das folgende Formular aus, um zu erfahren, wer du in deinem vorigen Leben gewesen sein könntest."
1015,deu,Gonzales schenkt allen seinen Angestellten in Europa ein Fahrrad.
1016,deu,"Es gibt 1000 Filme, die man sehen muss, bevor man stirbt."
1017,deu,Die Kreativität ist ein wichtiger Aspekt für die Entwicklung des Menschen.
1018,deu,Die Textilindustrie wird sich in den nächsten Jahren an einen Markt des freien Wettbewerbs anpassen.
1019,deu,"Haben Sie Schwierigkeiten zu verstehen, was Ihnen Frauen oder kleine Kinder sagen?"
1020,deu,Man muss nicht für jede Person ein anderes Gericht vorbereiten.
1021,deu,"Man hat mir gesagt, ich sei pragmatisch, und ich bin es."
1022,deu,"Ich ziehe es vor, eine Lösung für Probleme zu suchen und sie nicht nur anzuprangern."
1023,deu,Ich habe keine Ideen mehr.
1024,deu,"Die sieben Fragen, die sich ein Ingenieur stellen muss, sind: wer, was, wann, wo, warum, wie und wie viel."
1025,deu,"Fragst du dich immer noch, was der Sinn des Lebens ist?"
1026,deu,"Wann kann man sagen, dass ein Mensch Alkoholprobleme hat?"
1027,deu,"Denk daran, dass wir alle im selben Boot sitzen!"
1028,deu,"Alles, was man über das Leben wissen muss, habe ich von einem Schneemann gelernt."
1029,deu,"Überprüfe, dass dein Benutzername und dein Passwort richtig geschrieben sind."
1030,deu,"Auf alle Fälle muss man in dem Referendum am 18. Februar mit ""ja"" abstimmen."
1031,deu,Abschiede sind immer traurig.
1032,deu,Vergiss uns nicht!
1033,deu,Die Zeit ist sehr schnell vergangen.
1034,deu,Welcher ist Ihr Koffer?
1035,deu,Ich habe Husten und ein bisschen Fieber.
1036,deu,"Mach den Schrank auf der linken Seite auf, dort sind die Flaschen."
1037,deu,"Es gibt auch Nachtclubs, wo Flamenco getanzt wird."
1038,deu,Im Eintritt ist ein Getränk inbegriffen.
1039,deu,"Ich schlage vor, dass wir am Freitag ausgehen."
1040,deu,Meine schwarzen Schuhe müssen an den Absätzen gerichtet werden.
1041,deu,So schlage ich zwei Fliegen mit einer Klappe.
1042,deu,Das gefällt mir nicht so gut wie auf die Kinder aufzupassen.
1043,deu,"Diese Tassen gefallen mir nicht, die auf dem Tisch gefallen mir besser."
1044,deu,Haben Sie Berufserfahrung?
1045,deu,"Ich hatte weder Zeit zum Einkaufen noch, um mich von meiner Mutter zu verabschieden."
1046,deu,Ich würde gerne den blau gestreiften Rock anprobieren.
1047,deu,Wie viel Trinkgeld gibt man in Spanien?
1048,deu,Wer hat dieses Bild gemalt?
1049,deu,Um diese Zeit ist ein unglaublicher Verkehr.
1050,deu,"Wir Männer sind es gewohnt, auf die Frauen zu warten."
1051,deu,"Schämst du dich nicht, so zu reden?"
1052,deu,"Ich werde niemandem die Pistole auf die Brust setzen, um in Barcelona zu bleiben."
1053,deu,"Jetzt muss ich gehen, sie rufen gerade meinen Flug auf."
1054,deu,Er ist Argentinier und gibt Tennisunterricht.
1055,deu,"Könnten Sie uns erklären, wie die Spülmaschine funktioniert?"
1056,deu,Zeigen Sie mir das bitte auf dem Plan.
1057,deu,Der Wasserhahn tropft.
1058,deu,"Sagen Sie uns bitte, wo ein Lebensmittelgeschäft ist."
1059,deu,Ich möchte meine Wertsachen abholen.
1061,deu,Ich habe einen Herzschrittmacher.
1062,deu,Ich hätte gerne Batterien für dieses Gerät.
1063,deu,Kann ich mit Kreditkarte bezahlen?
1064,deu,"Schneiden, waschen und föhnen bitte."
1065,deu,Wir brauchen einen Krankenwagen.
1066,deu,"Wir vermuten, dass es sich um eine Vergiftung durch Schlangenbiss handelt."
1067,deu,Ich füttere jeden Morgen und jeden Abend meinen Kater.
1068,deu,Könnten Sie das bitte wiederholen?
1069,deu,"Wer besucht im Allgemeinen öfter seine Eltern, die Söhne oder die Töchter?"
1070,deu,"Es würde dich allerdings weniger kosten, wenn du bei uns übernachten würdest."
1071,deu,Das bekommen Sie in einer Drogerie.
1072,deu,Jeder Arbeiter ist seines Lohnes wert.
1073,deu,Es kostet ein Vermögen.
1074,deu,"An erster Stelle möchte ich meinem Doktorvater Dr. Juan Pisto besonderen Dank aussprechen für seine Geduld, seine Anstrengungen und seine Hingabe."
1075,deu,"Wieso fiel es dermaßen schwer zu begründen, dass die Nervenzelle die Grundeinheit des Nervengewebes ist?"
1076,deu,"Nicht die materielle Seite bestimmt unser Leben, sondern die spirituelle Seite."
1077,deu,Mehr als 90 Prozent der Besuche einer Website kommen von den Suchmaschinen.
1078,deu,Ich brauche deinen Rat.
1079,deu,Der Gitarrist von Bang wird laut einer Ankündigung des Sprechers der Band zum zweiten Mal Vater.
1080,deu,Dennoch leugnet die Sängerin ihre Herkunft nicht.
1081,deu,"Weißt du zufällig, wo ich meine Schlüssel hingelegt habe?"
1082,deu,Ich bereite mich auf das Schlimmste vor...
1083,deu,"Warum hast du mich aufgeweckt, um mir etwas so wichtiges zu erzählen? Jetzt werde ich mich nie auf meine Arbeit konzentrieren können!"
1084,deu,Das klingt interessant. Was hast du ihr erzählt?
1085,deu,"Ich wusste, dass es Plastik war, aber es schmeckte wie Holz."
1086,deu,"Manchmal sorgt sich Spenser so sehr um Trang, dass er sie dazu bringt, zu glauben, dass er überfürsorglich ist."
1087,deu,"Es gibt Dinge in dieser Welt, die man einfach nicht mit Worten ausdrücken kann."
1088,deu,Die Funktionen Sinus und Cosinus nehmen Werte zwischen -1 und 1 an (-1 und 1 eingeschlossen).
1089,deu,Dieses Semester werden wir in Numerik Ausgleichsrechnung machen und Eigenwertprobleme behandeln.
1090,deu,"Die Analysisvorlesung beginnt mit den Grundbegriffen mathematischer Logik, wichtigen Beweistechniken, und der Konstruktion der reellen und komplexen Zahlen."
1091,deu,Ich bin gegen die Benutzung des Todes als Strafe. Ich bin genauso gegen seine Benutzung als Belohnung.
1092,deu,"Die zweite Hälfte des Lebens eines Menschen besteht nur aus den Gewohnheiten, die er sich während der ersten Hälfte angeeignet hat."
1093,deu,"Kann ich bei dir bleiben? Ich habe keinen Ort, wo ich hingehen könnte."
1094,deu,"Wenn wir bloß aufhören würden zu versuchen, glücklich zu sein, könnten wir eine sehr schöne Zeit haben."
1095,deu,Pass gut auf dich auf.
1096,deu,"Wir jagen einem idealen Leben hinterher, weil wir in uns den Anfang und die Möglichkeit dazu haben."
1097,deu,Der Tod ist nur ein Horizont; und ein Horizont ist nichts anderes als die Grenze unseres Blickfeldes.
1098,deu,"Die wissenschaftliche Theorie, die mir am besten gefällt, ist, dass die Ringe des Saturn vollständig aus verlorenem Gepäck bestehen."
1099,deu,"Die einzige Möglichkeit auf der Erde, Glück zu vervielfachen, ist, es zu teilen."
1100,deu,Ein bekannter Fehler ist besser als eine unbekannte Wahrheit.
1101,deu,"Das Leben ist keine exakte Wissenschaft, es ist eine Kunst."
1102,deu,"Alles ist theoretisch unmöglich, bis es gemacht wurde."
1103,deu,"Bevor ihr nicht Frieden schließt mit dem, was ihr seid, werdet ihr nie zufrieden sein mit dem, was ihr habt."
1104,deu,"Du könntest enttäuscht werden, wenn du scheiterst, aber du bist verurteilt, wenn du es nicht versuchst."
1105,deu,"Langeweile ist das Gefühl, dass alles Zeitverschwendung ist; Abgeklärtheit, dass nichts es ist."
1106,deu,"Vergesst nie, was es bedeutet, einen wundervollen Sonnenaufgang zu sehen, seine Kinder beim Schlafen zu beobachten oder den Regen zu riechen. Es sind oft die kleinen Dinge, die wirklich wichtig sind im Leben."
1107,deu,"Es gibt keine Distanz auf der Erde, die so weit entfernt ist wie gestern."
1108,deu,"Nur die, die riskieren, zu weit zu gehen, werden erfahren, wie weit man gehen kann."
1109,deu,Jeder Mensch hält die Grenzen seines eigenen Blickfeldes für die Grenzen der Welt.
1110,deu,Wir können durch die Zeit reisen. Und wir tun es mit der bemerkenswerten Geschwindigkeit von einer Sekunde pro Sekunde.
1111,deu,"Das eigentliche Problem ist nicht herauszufinden, ob Maschinen denken, sondern ob die Menschen es tun."
1112,deu,"Mein Interesse gilt der Zukunft, denn in ihr werde ich den Rest meines Lebens verbringen."
1113,deu,"Die Welt ist ein Buch, und die, die nicht reisen, lesen nur eine Seite."
1114,deu,"Das Problem mit vielen Dingen sind die vorgefassten Ideen, die wir über sie haben!"
1116,deu,"Die beste Art, die Zukunft vorherzusagen, ist, sie zu erfinden."
1117,deu,"Werbung könnte man beschreiben als die Wissenschaft davon, wie man die menschliche Intelligenz lange genug ausschaltet, um Geld daraus zu gewinnen."
1118,deu,"Wenn wir wüssten, was wir tun, würde man es nicht Forschung nennen, oder?"
1119,deu,"Für den, der nur einen Hammer im Werkzeugkasten hat, sieht jedes Problem wie ein Nagel aus."
1120,deu,"Nichts ist unmöglich für den, der es nicht selbst machen muss."
1121,deu,"Es ist nicht die stärkste Spezies, die überlebt, auch nicht die intelligenteste, sondern die reaktionsfähigste gegenüber Veränderungen."
1122,deu,"Ich denke, es ist gut, dass Bücher noch existieren, aber sie machen mich schläfrig."
1123,deu,"Ich verstehe nicht, wieso neue Ideen den Menschen Angst machen. Mir machen die alten Angst."
1124,deu,Hoffnung ist keine Strategie.
1125,deu,Japan ist voll von wunderschönen Städten. Kyoto und Nara zum Beispiel.
1126,deu,Wenden Sie sich an meinen Kollegen.
1127,deu,Die Akte wurde ans Ministerium geschickt.
1128,deu,Sie sind nur in ihrem Reden mutig.
1129,deu,Sie warten vor der Tür auf dich.
1130,deu,Hast du einen Bleistift dabei?
1131,deu,Wem gehört das?
1132,deu,"Seit Mario mich angelogen hat, spreche ich nicht mehr mit ihm."
1133,deu,Das ist nicht seine Sache.
1134,deu,Nimm deine Sachen und geh.
1135,deu,Er hat sich aus der Affäre gezogen.
1136,deu,Man muss den Worten Taten folgen lassen.
1137,deu,Das lasse ich mir nicht zweimal sagen.
1138,deu,Hände runter!
1139,deu,"Hacker finden neue Mittel und Wege, um in private und öffentliche Netze einzudringen."
1140,deu,Das Flugzeug wurde wegen Nebel nach München umgeleitet.
1141,deu,"Wer zuletzt lacht, lacht am besten."
1142,deu,"Je eher, desto besser."
1143,deu,Das ist nicht ganz richtig.
1144,deu,Man sieht ihm sein Alter nicht an.
1145,deu,Magst du Rap?
1146,deu,Ich liebe Reisen.
1148,deu,Das habe ich wirklich nicht von dir erwartet.
1149,deu,Ich warte seit Stunden.
1150,deu,Er starb in hohem Alter.
1151,deu,Er ist ein alter Hase.
1153,deu,"Wir sind, was wir vorgeben zu sein, also müssen wir vorsichtig sein mit dem, was wir vorgeben zu sein."
1154,deu,Ich kenne ihn nicht.
1155,deu,Der Film hat mir gefallen.
1156,deu,Sie schwimmt im Geld.
1157,deu,Das ist nicht wichtig.
1158,deu,"Ich wollte gerade gehen, als das Telefon klingelte."
1159,deu,"Schau gut hin. Ich werde dir zeigen, wie man es macht."
1160,deu,Ich gehe jeden Morgen einkaufen.
1161,deu,"Die Leute müssen verstehen, dass sich die Welt ändert."
1163,deu,Zweiundfünfzig Prozent der britischen Frauen ziehen Schokolade dem Sex vor.
1164,deu,"Fast die Hälfte der Männer in Großbritannien schenkt ihrer Partnerin regelmäßig Schokolade, besonders zu deren Geburtstag."
1165,deu,Der Fluss hat die ganze Region überschwemmt.
1166,deu,Das Problem hat sich von selbst gelöst.
1167,deu,Mir gefallen diese Anmerkungen nicht.
1168,deu,Das sind ganz und gar gegensätzliche Meinungen.
1169,deu,Wie alt sind Sie?
1170,deu,Ich bin überhaupt nicht überzeugt.
1171,deu,Wieso wollen Sie heute abfahren?
1172,deu,Ich werde das Auto nehmen.
1173,deu,"Das ist zu schön, um wahr zu sein."
1174,deu,"Wenn Sie jemandem 20$ leihen und sie diesen Menschen nie wiedersehen, dann war es das wahrscheinlich wert."
1175,deu,"Man kann nicht das Unmögliche vollbringen, ohne das Absurde zu versuchen."
1176,deu,Man darf sich nur auf sich selbst verlassen. Und auch das nicht zu sehr.
1177,deu,"Während des Unterrichts still zu sein, bedeutet, den Schlaf der anderen zu respektieren."
1178,deu,Coles Axiom: Die Summe der Intelligenz auf der Erde ist eine Konstante; die Bevölkerung wächst ständig.
1179,deu,"Wenn Sie einen Mann auf sich zukommen sehen in der offenkundigen Absicht, Ihnen etwas Gutes zu tun, dann sollten Sie um Ihr Leben rennen."
1180,deu,"Wir lernen aus der Erfahrung, dass die Menschen nie etwas aus der Erfahrung lernen."
1182,deu,"Wie der Vater, so der Sohn."
1183,deu,"Solange es Leben gibt, gibt es Hoffnung."
1184,deu,Ich habe es nicht mit Absicht gemacht.
1185,deu,Alle Wege führen nach Rom.
1186,deu,Morgenstund hat Gold im Mund.
1187,deu,Im Leben gibt es Höhen und Tiefen.
1188,deu,Über Geschmack lässt sich nicht streiten.
1189,deu,Man kann nicht auf zwei Hochzeiten gleichzeitig tanzen.
1191,deu,Nachts sind alle Katzen grau.
1192,deu,"Bring mir bei, wie man es macht."
1193,deu,"Wer auf die Jagd geht, verliert seine Stelle."
1194,deu,Kindermund tut Wahrheit kund.
1195,deu,"Keine Nachricht, gute Nachricht."
1196,deu,"Wenn Sie denken, dass Bildung teuer ist, dann warten Sie erstmal bis Sie sehen, was Unwissenheit kostet."
1197,deu,Der Staat konnte die Erwartungen der Bürger nicht erfüllen.
1198,deu,Das habe ich erwartet!
1199,deu,Ich erwarte nichts von dir.
1200,deu,Warten Sie im Wartezimmer.
1201,deu,"Mehr Leute kriegen Schwierigkeiten wegen dem, was sie sagen, als wegen dem, was sie tun."
1202,deu,Warum misst du diesem Zwischenfall Wert bei?
1203,deu,"Leute, die für dich lügen würden, würden dich anlügen."
1205,deu,Es gibt keine Lösung.
1206,deu,"Ich wusste nicht, dass er so viel trinkt."
1207,deu,Das geschieht dir recht.
1208,deu,Willst du einen Fruchtsaft?
1209,deu,Er ist ein guter Mensch.
1210,deu,"Mach's, wie du es für richtig hältst."
1211,deu,Guten Appetit!
1212,deu,Keine Liebe ohne Eifersucht.
1213,deu,"Keine Liebe ist hässlich, kein Gefängnis schön."
1214,deu,Keine lebende Seele war da.
1215,deu,Wir sind aus dem gleichen Holz geschnitzt.
1217,deu,Die Wände haben Ohren.
1218,deu,Ich habe einen Frosch im Hals.
1219,deu,"Es regt mich auf, nicht herauszufinden, wo mein Rechenfehler ist."
1220,deu,Fühlen Sie sich wie zu Hause.
1221,deu,"Wenn es nicht wahr ist, so ist es doch gut erfunden."
1222,deu,Mali ist eines der ärmsten Länder Afrikas südlich der Saharawüste.
1223,deu,Wieso kommst du nicht mit uns?
1224,deu,"In großen Städten kann man sich nicht verirren, dort gibt es überall Karten!"
1225,deu,Er ist mehrmals gekommen.
1226,deu,"Wir fragen uns, wieso."
1227,deu,Ich werde ein Bad nehmen.
1228,deu,"Wenn man zu viel isst, wird man dick."
1229,deu,"Ich weiß nicht, ob er das für mich getan hätte."
1230,deu,Würdest du gerne kommen?
1231,deu,"Sie wäre gerne gekommen, aber sie hatte Ferien."
1232,deu,"Ich dachte, es wäre wahr."
1233,deu,"Das ist die Stadt, von der ich dir erzählt habe."
1234,deu,"Das ist der Junge, an den ich denke."
1235,deu,Man hat ihn mehrmals gewarnt.
1236,deu,Ich muss das Buch vor Samstag zurückgeben.
1237,deu,"Wir haben uns so sehr bemüht, die Dinge für unsere Kinder zu verbessern, dass wir sie verschlechtert haben."
1238,deu,"Hallo, ich wollte dir nur mitteilen, dass das Problem gelöst ist."
1239,deu,Wie kannst du einen Laptop und kein Handy haben?
1240,deu,Ich bin mit Freunden ein Bier trinken gegangen.
1241,deu,Er ist aus dem Fenster gesprungen.
1242,deu,Sie haben sich gestritten.
1243,deu,Ich habe Kaviar gegessen.
1244,deu,Er hat sich sehr verändert seit dem letzten Mal.
1245,deu,Sie haben den falschen Schlüssel genommen.
1246,deu,Wie viel kostet es?
1248,deu,Ich bringe Ihnen sofort die Rechnung.
1249,deu,Ich werde mit Scheck zahlen.
1250,deu,Hast du ein Trinkgeld dagelassen?
1251,deu,Vergessen Sie den Kassenzettel nicht.
1252,deu,"Tut mir leid, ich habe kein Kleingeld."
1253,deu,"Die Situation ist schlimmer, als wir dachten."
1254,deu,Wir müssen mit dem Schlimmsten rechnen.
1255,deu,"Sie wissen nicht einmal, wieso."
1256,deu,"Entschuldigung, ich habe mich verwählt."
1257,deu,"Ich hätte gerne, dass du mir die Wahrheit erzählst."
1258,deu,Wem sagst du das!
1259,deu,Wer kommt mit mir?
1260,deu,Florenz ist die schönste Stadt Italiens.
1261,deu,Ich habe nette Leute getroffen.
1262,deu,Ich habe mit Freunden gesprochen.
1263,deu,Du hast dich sehr verändert.
1264,deu,"Die, die ihn kennen, schätzen ihn."
1266,deu,Wie schön du bist!
1267,deu,Es gibt genauso viele Museen wie Kirchen.
1268,deu,"Es ist schwieriger, als du glaubst."
1269,deu,Man braucht 10 Minuten zum Bahnhof.
1270,deu,Wir haben es geschafft!
1271,deu,Der Wurm windet sich.
1272,deu,"Der Geist ist willig, aber das Fleisch ist schwach."
1273,deu,Vergiss es. Es ist die Mühe nicht wert.
1274,deu,"Wer nicht arbeitet, hat kein Recht zu essen."
1275,deu,"Wir werden heute Abend viel essen, ich hoffe also, dass du nicht auf Diät bist."
1276,eng,Let's try something.
1277,eng,I have to go to sleep.
1280,eng,Today is June 18th and it is Muiriel's birthday!
1282,eng,Muiriel is 20 now.
1283,eng,"The password is ""Muiriel""."
1284,eng,I will be back soon.
1286,eng,I'm at a loss for words.
1287,eng,This is never going to end.
1288,eng,I just don't know what to say.
1289,eng,That was an evil bunny.
1290,eng,I was in the mountains.
1291,eng,Is it a recent picture?
1292,eng,I don't know if I have the time.
1294,eng,Education in this world disappoints me.
1295,eng,You're in better shape than I am.
1296,eng,You are in my way.
1298,eng,This will cost €30.
1299,eng,I make €100 a day.
1300,eng,I may give up soon and just nap instead.
1301,eng,It's because you don't want to be alone.
1302,eng,That won't happen.
1303,eng,Sometimes he can be a strange guy.
1304,eng,I'll do my best not to disturb your studying.
1305,eng,I can only wonder if this is the same for everyone else.
1306,eng,I suppose it's different when you think about it over the long term.
1308,eng,I miss you.
1309,eng,I'll call them tomorrow when I come back.
1310,eng,I always liked mysterious characters more.
1311,eng,You should sleep.
1312,eng,I'm going to go.
1313,eng,I told them to send me another ticket.
1314,eng,You're so impatient with me.
1315,eng,I can't live that kind of life.
1316,eng,I once wanted to be an astrophysicist.
1317,eng,I never liked biology.
1318,eng,The last person I told my idea to thought I was nuts.
1319,eng,"If the world weren't in the shape it is now, I could trust anyone."
1320,eng,It is unfortunately true.
1321,eng,They are too busy fighting against each other to care for common ideals.
1322,eng,Most people think I'm crazy.
1323,eng,No I'm not; you are!
1324,eng,That's MY line!
1325,eng,He's kicking me!
1326,eng,Are you sure?
1327,eng,Then there is a problem...
